,left_side,right_side,similairity
3771,compulink,uline,0.5218749209448558
3774,comtran,comtrol,0.709338796384226
3776,comtrol,comtran,0.709338796384226
3778,comus,comus international,0.5527242774598069
3781,comus international,ecs international,0.6769727683252496
3782,comus international,ok international,0.6213804429175644
3783,comus international,ecs inc. international,0.5991088104803517
3784,comus international,gentech international,0.5951460228289787
3785,comus international,af international,0.5943199444852268
3786,comus international,data international,0.5931928185952833
3787,comus international,p3 international,0.5855180675885922
3788,comus international,vectron international,0.5803217504924731
3789,comus international,avo international,0.5766934895837829
3790,comus international,sae international,0.5728922512276479
3791,comus international,ggi international,0.5699717826772397
3792,comus international,international power,0.5694313099879669
3793,comus international,aitech international,0.5630761550454216
3794,comus international,international wire,0.5621057859069571
3795,comus international,digi international,0.5617741184010628
3796,comus international,kilo international,0.5556787612267955
3797,comus international,atrix international,0.5547033112180114
3798,comus international,comus,0.5527242774598069
3799,comus international,touch international,0.5470268730587468
3800,comus international,american international,0.5402253924126947
3801,comus international,tri-star international,0.5375136788011661
3802,comus international,unilite international,0.5324143991954582
3803,comus international,eurotec international,0.5227620668565628
3804,comus international,macronix international,0.5227312850315443
3805,comus international,clarke international,0.515751597515246
3806,comus international,gp batteries international,0.5110181928550196
3807,comus international,datapro international,0.5061844413706922
3808,comus international,tensility international,0.5010842446297902
3809,comus international,international fiber,0.5008629741941084
3811,concept technologie / power integrations,concept technologie (power integrations),0.8334228127826475
3812,concept technologie / power integrations,power integrations,0.604179563288543
3814,concept technologie (power integrations),concept technologie / power integrations,0.8334228127826475
3815,concept technologie (power integrations),power integrations,0.5749270604095089
3817,concord electronics,fairford electronics,0.5748873452807726
3818,concord electronics,concord semiconductor,0.5019786431593335
3820,concord semiconductor,on semiconductor,0.6471731900854714
3821,concord semiconductor,ami semiconductor / on semiconductor,0.6050398674405167
3822,concord semiconductor,sanyo semiconductor / on semiconductor,0.5877624087414167
3823,concord semiconductor,triad semiconductor,0.5860770417027393
3824,concord semiconductor,pulsecore semiconductor / on semiconductor,0.5839025019878558
3825,concord semiconductor,qp semiconductor,0.5720861798080558
3826,concord semiconductor,catalyst semiconductor / on semiconductor,0.5650558531562444
3827,concord semiconductor,pulsecore semiconductor (on semiconductor),0.5649806670647675
3828,concord semiconductor,nordic semiconductor,0.5646330165041586
3829,concord semiconductor,d3 semiconductor,0.5618058717385034
3830,concord semiconductor,qspeed semiconductor,0.5565409077291145
3831,concord semiconductor,semicoa semiconductors,0.5538268073526543
3832,concord semiconductor,asi semiconductor,0.5537213265708234
3833,concord semiconductor,eic semiconductor,0.5527419319550474
3834,concord semiconductor,union semiconductor,0.5484962365684651
3835,concord semiconductor,lapis semiconductor / rohm semiconductor,0.547967786828125
3836,concord semiconductor,torex semiconductor,0.5449758168775372
3837,concord semiconductor,micrel semiconductor,0.543023525008319
3838,concord semiconductor,ween semiconductor,0.5348370819638794
3839,concord semiconductor,national semiconductor,0.5328244372312909
3840,concord semiconductor,ixys semiconductor,0.5261129208795894
3841,concord semiconductor,niko semiconductor,0.525967514537581
3842,concord semiconductor,rohm semiconductor,0.5217773483723607
3843,concord semiconductor,ween semiconductors,0.5176483291776507
3844,concord semiconductor,nxp semiconductors,0.5170097811942791
3845,concord semiconductor,central semiconductor,0.5102991427063087
3846,concord semiconductor,tempo semiconductor,0.5098296789444725
3847,concord semiconductor,dialog semiconductor,0.5090199515336532
3848,concord semiconductor,indie semiconductor,0.502511870443503
3849,concord semiconductor,concord electronics,0.5019786431593335
3851,condor / sl power,sl power,0.6232376854715673
3852,condor / sl power,ault / sl power,0.5913145375285799
3855,conec,nec,0.5781363686735949
3856,conec,ione,0.5387957631183512
3859,conexant systems,nexans,0.5388975294664582
3861,congatec,congatec ag,0.7852283585865463
3863,congatec ag,congatec,0.7852283585865463
3867,"connected development, llc",maida development,0.5744108352317182
3868,"connected development, llc",arrow development tools,0.5544529959468586
3871,connect one,connect one semiconductors,0.677732706470467
3873,connect one semiconductors,connect one,0.677732706470467
3874,connect one semiconductors,ami semiconductor / on semiconductor,0.6057571190886013
3875,connect one semiconductors,pulsecore semiconductor / on semiconductor,0.5942430949396723
3876,connect one semiconductors,on semiconductor,0.5910423581674521
3877,connect one semiconductors,sanyo semiconductor / on semiconductor,0.5884591786222763
3878,connect one semiconductors,catalyst semiconductor / on semiconductor,0.5657257052829324
3879,connect one semiconductors,semicoa semiconductors,0.5493676746980792
3880,connect one semiconductors,pulsecore semiconductor (on semiconductor),0.5273314182024892
3881,connect one semiconductors,ween semiconductors,0.5268315490513199
3882,connect one semiconductors,nxp semiconductors,0.5261816730558586
3883,connect one semiconductors,touchstone semiconductor,0.5234952529851788
3884,connect one semiconductors,qp semiconductor,0.5224678184584659
3885,connect one semiconductors,indie semiconductor,0.5188282275173475
3886,connect one semiconductors,peregrine semiconductor,0.5187681054260167
3887,connect one semiconductors,d3 semiconductor,0.5130791453533368
3888,connect one semiconductors,asi semiconductor,0.5056957915404482
3889,connect one semiconductors,eic semiconductor,0.5048013420914401
3890,connect one semiconductors,"freescale semiconductor, inc. (nxp semiconductors)",0.5043967196640337
3891,connect one semiconductors,union semiconductor,0.5009238857137818
3892,connect one semiconductors,lapis semiconductor / rohm semiconductor,0.5004412696451801
3896,connex / amphenol,amphenol,0.6420710058819182
3897,connex / amphenol,amphenol connex (amphenol rf),0.6308398645943328
3898,connex / amphenol,fci / amphenol,0.5778906445872354
3899,connex / amphenol,pcd / amphenol,0.5737997201805306
3900,connex / amphenol,connex (amphenol rf),0.5638921601827313
3901,connex / amphenol,ltw / amphenol,0.5632756177650325
3902,connex / amphenol,casco / amphenol,0.537900230159756
3903,connex / amphenol,tuchel / amphenol,0.5197590361033521
3905,connex (amphenol rf),amphenol connex (amphenol rf),0.9270405186085501
3906,connex (amphenol rf),amphenol rf,0.6872560569301285
3907,connex (amphenol rf),connex / amphenol,0.5638921601827313
3908,connex (amphenol rf),amphenol fci (amphenol icc),0.514153794078941
3909,connex (amphenol rf),amphenol,0.5093516568949378
3915,contact electronics,fct electronics,0.6490826465638183
3916,contact electronics,tt electronics,0.606468538037409
3921,conxall,switchcraft/conxall,0.5539317779968376
3922,conxall,switchcraft / conxall,0.5449525901517944
3923,conxall,conxall / switchcraft,0.5431674855775589
3925,conxall / switchcraft,switchcraft/conxall,0.8068985353548267
3926,conxall / switchcraft,switchcraft / conxall,0.79381877750623
3927,conxall / switchcraft,switchcraft,0.7044058084884738
3928,conxall / switchcraft,conxall,0.5431674855775589
3932,coolmax,olmatic,0.5412679957047457
3934,cooper b-line,cooper tools,0.504181798010241
3936,cooper bussmann / eaton,bussmann / eaton,0.8069200339776708
3937,cooper bussmann / eaton,cooper bussmann (eaton),0.7928282788641591
3938,cooper bussmann / eaton,eaton bussmann series,0.6029656549495725
3939,cooper bussmann / eaton,bussmann (eaton),0.5560537353423309
3941,cooper bussmann (eaton),bussmann (eaton),0.8240736601596389
3942,cooper bussmann (eaton),cooper bussmann / eaton,0.7928282788641591
3943,cooper bussmann (eaton),eaton bussmann series,0.5782839270889908
3944,cooper bussmann (eaton),bussmann / eaton,0.5678744084096861
3946,cooper crouse-hinds,crouse-hinds,0.7765044228221535
3948,cooper industries,cooper instrument,0.5875246843362381
3949,cooper industries,cooper interconnect,0.5540630975417609
3950,cooper industries,c-ton industries,0.5473055411762298
3951,cooper industries,astro industries,0.5437355555385718
3952,cooper industries,ok industries,0.5409025921550473
3953,cooper industries,electro industries,0.5214946310659021
3954,cooper industries,cec industries,0.5163019377656292
3955,cooper industries,cw industries,0.5158191636831237
3956,cooper industries,iac industries,0.5051156189242575
3957,cooper industries,jaguar industries,0.5006215755831536
3959,cooper instrument,leader instruments,0.615795565084499
3960,cooper instrument,cooper industries,0.5875246843362381
3961,cooper instrument,dent instruments,0.5697764196000848
3962,cooper instrument,weschler instrument,0.5555420933572064
3963,cooper instrument,west instruments,0.5344088176885732
3964,cooper instrument,cooper interconnect,0.5275564420494339
3965,cooper instrument,den-on instruments,0.5248509467797428
3966,cooper instrument,national instruments,0.5200448505486495
3967,cooper instrument,extech instruments,0.5095328130107056
3968,cooper instrument,a&m instruments,0.5067809124459501
3969,cooper instrument,hanna instruments,0.5046679288835365
3970,cooper instrument,texas instruments,0.503619508672489
3972,cooper interconnect,i/o interconnect,0.5868537722353283
3973,cooper interconnect,bomar interconnect,0.5786142164912128
3974,cooper interconnect,cooper industries,0.5540630975417609
3975,cooper interconnect,cooper instrument,0.5275564420494339
3976,cooper interconnect,avx interconnect,0.5228697722500393
3978,cooper tools,draper tools,0.5702314476003014
3979,cooper tools,weller tools,0.5313072916509342
3980,cooper tools,cooper b-line,0.504181798010241
3982,cooper wiring devices,hubbell wiring devices,0.5869384238497862
3984,copal electronics (nidec copal electronics),nidec copal electronics,0.8917356310828135
3986,copperfield,copper fields,0.6720187539379643
3988,copper fields,copperfield,0.6720187539379643
3990,corcom filters / te connectivity,te connectivity corcom filters,0.8890411025214842
3991,corcom filters / te connectivity,corcom / te connectivity,0.6905102173307152
3992,corcom filters / te connectivity,corcom - te connectivity,0.6905102173307152
3993,corcom filters / te connectivity,te connectivity,0.5348862225434082
3994,corcom filters / te connectivity,ma-com - te connectivity,0.533032100513301
3995,corcom filters / te connectivity,amp connectors / te connectivity,0.5215356693222124
3996,corcom filters / te connectivity,elcon connectors / te connectivity,0.5175352920148426
3997,corcom filters / te connectivity,hts - te connectivity,0.5112655043928609
3998,corcom filters / te connectivity,axicom / te connectivity,0.5066440579236136
3999,corcom filters / te connectivity,axicom - te connectivity,0.5066440579236136
4000,corcom filters / te connectivity,cgs - te connectivity,0.5044531772299412
4003,corcom - te connectivity,ma-com - te connectivity,0.7970432575529061
4004,corcom - te connectivity,axicom - te connectivity,0.7575851997626238
4005,corcom - te connectivity,axicom / te connectivity,0.7575851997626238
4006,corcom - te connectivity,te connectivity,0.6990165284379368
4007,corcom - te connectivity,corcom filters / te connectivity,0.6905102173307152
4008,corcom - te connectivity,te connectivity corcom filters,0.6481720075163955
4009,corcom - te connectivity,neohm - te connectivity,0.6308920195564185
4010,corcom - te connectivity,elcon - te connectivity,0.6100776790534859
4011,corcom - te connectivity,hts - te connectivity,0.6092134522177675
4012,corcom - te connectivity,amp - te connectivity,0.6089215340901167
4013,corcom - te connectivity,cgs - te connectivity,0.6010960233810858
4014,corcom - te connectivity,citec - te connectivity,0.5951488806544992
4015,corcom - te connectivity,citec / te connectivity,0.5951488806544992
4016,corcom - te connectivity,raychem - te connectivity,0.5928347297073331
4017,corcom - te connectivity,raychem / te connectivity,0.5928347297073331
4018,corcom - te connectivity,aet - te connectivity,0.5919805835870259
4019,corcom - te connectivity,amp connectors / te connectivity,0.5782215661272698
4020,corcom - te connectivity,oeg - te connectivity,0.5768413012843561
4021,corcom - te connectivity,oeg / te connectivity,0.5768413012843561
4022,corcom - te connectivity,elcon connectors / te connectivity,0.5766002031821814
4023,corcom - te connectivity,cii / te connectivity,0.5749136537738737
4024,corcom - te connectivity,cii - te connectivity,0.5749136537738737
4025,corcom - te connectivity,quad - te connectivity,0.5659344913080587
4026,corcom - te connectivity,simel - te connectivity,0.558202112123189
4027,corcom - te connectivity,amtronics - te connectivity,0.5535319621062486
4028,corcom - te connectivity,nanonics - te connectivity,0.541347419541153
4029,corcom - te connectivity,axicom relays / te connectivity,0.5370854461914815
4030,corcom - te connectivity,augat - te connectivity,0.5298529775856876
4031,corcom - te connectivity,crompton - te connectivity,0.5275261806326828
4032,corcom - te connectivity,deutsch connectors / te connectivity,0.5250215925934467
4033,corcom - te connectivity,agastat - te connectivity,0.522059976064583
4034,corcom - te connectivity,agastat / te connectivity,0.522059976064583
4035,corcom - te connectivity,hartman - te connectivity,0.521361171740202
4036,corcom - te connectivity,midtex - te connectivity,0.518761259882366
4037,corcom - te connectivity,te connectivity amp connectors,0.5136606927984093
4038,corcom - te connectivity,buchanan - te connectivity,0.5049938808887061
4039,corcom - te connectivity,buchanan / te connectivity,0.5049938808887061
4042,corcom / te connectivity,ma-com - te connectivity,0.7970432575529061
4043,corcom / te connectivity,axicom - te connectivity,0.7575851997626238
4044,corcom / te connectivity,axicom / te connectivity,0.7575851997626238
4045,corcom / te connectivity,te connectivity,0.6990165284379368
4046,corcom / te connectivity,corcom filters / te connectivity,0.6905102173307152
4047,corcom / te connectivity,te connectivity corcom filters,0.6481720075163955
4048,corcom / te connectivity,neohm - te connectivity,0.6308920195564185
4049,corcom / te connectivity,elcon - te connectivity,0.6100776790534859
4050,corcom / te connectivity,hts - te connectivity,0.6092134522177675
4051,corcom / te connectivity,amp - te connectivity,0.6089215340901167
4052,corcom / te connectivity,cgs - te connectivity,0.6010960233810858
4053,corcom / te connectivity,citec - te connectivity,0.5951488806544992
4054,corcom / te connectivity,citec / te connectivity,0.5951488806544992
4055,corcom / te connectivity,raychem - te connectivity,0.5928347297073331
4056,corcom / te connectivity,raychem / te connectivity,0.5928347297073331
4057,corcom / te connectivity,aet - te connectivity,0.5919805835870259
4058,corcom / te connectivity,amp connectors / te connectivity,0.5782215661272698
4059,corcom / te connectivity,oeg - te connectivity,0.5768413012843561
4060,corcom / te connectivity,oeg / te connectivity,0.5768413012843561
4061,corcom / te connectivity,elcon connectors / te connectivity,0.5766002031821814
4062,corcom / te connectivity,cii / te connectivity,0.5749136537738737
4063,corcom / te connectivity,cii - te connectivity,0.5749136537738737
4064,corcom / te connectivity,quad - te connectivity,0.5659344913080587
4065,corcom / te connectivity,simel - te connectivity,0.558202112123189
4066,corcom / te connectivity,amtronics - te connectivity,0.5535319621062486
4067,corcom / te connectivity,nanonics - te connectivity,0.541347419541153
4068,corcom / te connectivity,axicom relays / te connectivity,0.5370854461914815
4069,corcom / te connectivity,augat - te connectivity,0.5298529775856876
4070,corcom / te connectivity,crompton - te connectivity,0.5275261806326828
4071,corcom / te connectivity,deutsch connectors / te connectivity,0.5250215925934467
4072,corcom / te connectivity,agastat - te connectivity,0.522059976064583
4073,corcom / te connectivity,agastat / te connectivity,0.522059976064583
4074,corcom / te connectivity,hartman - te connectivity,0.521361171740202
4075,corcom / te connectivity,midtex - te connectivity,0.518761259882366
4076,corcom / te connectivity,te connectivity amp connectors,0.5136606927984093
4077,corcom / te connectivity,buchanan - te connectivity,0.5049938808887061
4078,corcom / te connectivity,buchanan / te connectivity,0.5049938808887061
4081,coretek opto corporation,opto tech corporation,0.5777870222250339
4082,coretek opto corporation,opto diode corporation,0.5125000896803489
4084,cornell dubilier,cornell dubilier electronics,0.8837442365352057
4085,cornell dubilier,cornell dubilier (cde),0.815955321609573
4087,cornell dubilier (cde),cornell dubilier,0.815955321609573
4088,cornell dubilier (cde),cornell dubilier electronics,0.7414022580234261
4090,cornell dubilier electronics,cornell dubilier,0.8837442365352057
4091,cornell dubilier electronics,cornell dubilier (cde),0.7414022580234261
4093,corning cable systems,able systems,0.6760865979364896
4094,corning cable systems,afc cable systems,0.6082129263129964
4095,corning cable systems,coleman cable systems,0.5683373372254321
4097,corning frequency controls,iqd frequency products,0.5371357267172328
4099,corning gilbert,gilbert,0.6678599376229654
4101,corning incorporated,dfi incorporated,0.5541360029983324
4102,corning incorporated,barco incorporated,0.5524654061216877
4103,corning incorporated,diodes incorporated,0.5483816859228363
4104,corning incorporated,navman incorporated,0.5041499756115009
4106,corsair,corsair memory,0.6099412908206814
4107,corsair,corsair electrical connectors,0.5900655409551152
4109,corsair electrical connectors,corsair,0.5900655409551152
4111,corsair memory,corsair,0.6099412908206814
4117,coto technology,pico technology,0.5854754130445047
4118,coto technology,adesto technologies,0.5506556100075831
4121,cqr components,star components,0.6670627148553238
4122,cqr components,lcr components,0.6483444256929555
4123,cqr components,laser components,0.6324573916352034
4124,cqr components,nic components,0.6285638434593572
4125,cqr components,ice components,0.6158266575950482
4126,cqr components,erg components,0.5569619162114607
4127,cqr components,jkl components,0.5395109080276187
4128,cqr components,mpd components,0.5381015196686754
4129,cqr components,mmd components,0.5381015196686754
4130,cqr components,deltron components,0.5244323803152071
4131,cqr components,apem components,0.5223431195524977
4132,cqr components,isocom components,0.5169654004685033
4133,cqr components,essentra components,0.5066840334246295
4140,cree wolfspeed,wolfspeed,0.7745344490983279
4141,cree wolfspeed,wolfspeed / cree,0.7419788764539018
4142,cree wolfspeed,wolfspeed - a cree company,0.6740822117697672
4146,critical link,technical link,0.6167882088231107
4147,critical link,ge critical power,0.5631065461256173
4149,"cr magnetics, inc.",triad magnetics,0.5789756812921618
4150,"cr magnetics, inc.",eclipse magnetics,0.52133452923
4154,crompton lighting,edl lighting,0.5028866027624215
4155,crompton lighting,nmb lighting,0.5025666284685852
4157,crompton - te connectivity,elcon - te connectivity,0.6749384501768855
4158,crompton - te connectivity,te connectivity,0.6509341886940012
4159,crompton - te connectivity,hts - te connectivity,0.5673082797441364
4160,crompton - te connectivity,amp - te connectivity,0.5670364414086222
4161,crompton - te connectivity,elcon connectors / te connectivity,0.5620503982383986
4162,crompton - te connectivity,cgs - te connectivity,0.5597492139150432
4163,crompton - te connectivity,citec - te connectivity,0.5542111495513449
4164,crompton - te connectivity,citec / te connectivity,0.5542111495513449
4165,crompton - te connectivity,aet - te connectivity,0.5512607860087747
4166,crompton - te connectivity,hartman - te connectivity,0.5497671594451766
4167,crompton - te connectivity,ma-com - te connectivity,0.5428952138747319
4168,crompton - te connectivity,amp connectors / te connectivity,0.5384481921672428
4169,crompton - te connectivity,oeg - te connectivity,0.5371628698048193
4170,crompton - te connectivity,oeg / te connectivity,0.5371628698048193
4171,crompton - te connectivity,cii - te connectivity,0.5353678168736278
4172,crompton - te connectivity,cii / te connectivity,0.5353678168736278
4173,crompton - te connectivity,buchanan / te connectivity,0.5325081085473016
4174,crompton - te connectivity,buchanan - te connectivity,0.5325081085473016
4175,crompton - te connectivity,corcom / te connectivity,0.5275261806326828
4176,crompton - te connectivity,corcom - te connectivity,0.5275261806326828
4177,crompton - te connectivity,quad - te connectivity,0.5270062923644747
4178,crompton - te connectivity,simel - te connectivity,0.5198057902781719
4179,crompton - te connectivity,axicom / te connectivity,0.5160188925205992
4180,crompton - te connectivity,axicom - te connectivity,0.5160188925205992
4181,crompton - te connectivity,amtronics - te connectivity,0.515456879789389
4182,crompton - te connectivity,identification - te connectivity,0.510323275606619
4183,crompton - te connectivity,energydivision - te connectivity,0.5060060020375989
4184,crompton - te connectivity,nanonics - te connectivity,0.504110459488081
4185,crompton - te connectivity,neohm - te connectivity,0.5011483344450988
4188,crouse-hinds,cooper crouse-hinds,0.7765044228221535
4190,crouzet,crouzet control,0.7198208219560845
4191,crouzet,crouzet motors,0.6782939071851235
4192,crouzet,crouzet automation,0.6000600168387087
4193,crouzet,crouzet switch technologies,0.5443837309400048
4195,crouzet automation,crouzet,0.6000600168387087
4196,crouzet automation,united automation,0.5408403460174828
4197,crouzet automation,crouzet control,0.5123101450409023
4199,crouzet control,crouzet,0.7198208219560845
4200,crouzet control,crouzet motors,0.579103490016025
4201,crouzet control,crouzet automation,0.5123101450409023
4203,crouzet motors,crouzet,0.6782939071851235
4204,crouzet motors,crouzet control,0.579103490016025
4206,crouzet solid state relays / crydom,solid state,0.5113457946984672
4208,crouzet switch technologies,crouzet,0.5443837309400048
4210,crowd supply,pi supply,0.5966804366583339
4212,crown,crown audio,0.5439504910954573
4213,crown,brownell,0.5112969809773065
4215,crown audio,crown,0.5439504910954573
4217,crucial,crucial memory,0.6977133158963514
4219,crucial memory,crucial,0.6977133158963514
4221,crydom,crydom / sensata technologies,0.5397720549908059
4223,crydom / sensata technologies,sensata technologies – crydom,0.7641272327403925
4224,crydom / sensata technologies,sensata technologies,0.7306732834684893
4225,crydom / sensata technologies,bei sensors / sensata technologies,0.6142120983005995
4226,crydom / sensata technologies,airpax / sensata technologies,0.6032572277310222
4227,crydom / sensata technologies,crydom,0.5397720549908059
4228,crydom / sensata technologies,sensata technologies – bei sensors,0.5215455073018933
4229,crydom / sensata technologies,kavlico pressure sensors / sensata technologies,0.5065383258433889
4232,crystal semiconductor,national semiconductor,0.6376077946986641
4233,crystal semiconductor,on semiconductor,0.6248287404671247
4234,crystal semiconductor,catalyst semiconductor / on semiconductor,0.615207472485128
4235,crystal semiconductor,central semiconductor,0.6106527559214593
4236,crystal semiconductor,micrel semiconductor,0.599697901856481
4237,crystal semiconductor,ami semiconductor / on semiconductor,0.5841501225588873
4238,crystal semiconductor,sanyo semiconductor / on semiconductor,0.5674691893514939
4239,crystal semiconductor,qp semiconductor,0.5523342014846253
4240,crystal semiconductor,national semiconductor / ti,0.5466380530342627
4241,crystal semiconductor,d3 semiconductor,0.5424088336833663
4242,crystal semiconductor,semicoa semiconductors,0.541672310375131
4243,crystal semiconductor,pulsecore semiconductor / on semiconductor,0.540849799261581
4244,crystal semiconductor,asi semiconductor,0.5346034173716926
4245,crystal semiconductor,eic semiconductor,0.5336578375584825
4246,crystal semiconductor,union semiconductor,0.5295587300221288
4247,crystal semiconductor,lapis semiconductor / rohm semiconductor,0.5290485256584203
4248,crystal semiconductor,torex semiconductor,0.5281044703980029
4249,crystal semiconductor,pulsecore semiconductor (on semiconductor),0.5233231221451573
4250,crystal semiconductor,will semiconductor ltd,0.5187684952288363
4251,crystal semiconductor,ween semiconductor,0.5163711745143029
4252,crystal semiconductor,ixys semiconductor,0.5079482258114846
4253,crystal semiconductor,niko semiconductor,0.5078078398021056
4254,crystal semiconductor,rohm semiconductor,0.5037623442725138
4256,crystek corporation,tdk corporation,0.6110086622549455
4257,crystek corporation,qt-brightek corporation,0.5525405025923675
4258,crystek corporation,nve corporation,0.5087721914756245
4259,crystek corporation,kel corporation,0.5008659254168426
4262,csb battery of america,b b battery,0.5153289384692902
4265,cs systimax,ultimax,0.5056843295680248
4267,cta digital,rf digital,0.6136461430244591
4268,cta digital,western digital,0.5269671800757925
4269,cta digital,spectrum digital,0.5164363246313378
4271,c.t.c. coils,coil,0.5177584209506341
4273,c-ton industries,arlington industries,0.7033121457765811
4274,c-ton industries,twin industries,0.6895455882261483
4275,c-ton industries,astro industries,0.6464955321265907
4276,c-ton industries,ok industries,0.643127170150864
4277,c-ton industries,kinsun industries,0.6264036079913112
4278,c-ton industries,electro industries,0.6200513201277932
4279,c-ton industries,cec industries,0.6138772655085307
4280,c-ton industries,cw industries,0.6133032524902777
4281,c-ton industries,iac industries,0.6005768567377139
4282,c-ton industries,wintec industries,0.5896379577829511
4283,c-ton industries,rowe industries,0.5893700598416005
4284,c-ton industries,dantona industries,0.579769184289322
4285,c-ton industries,gpc industries,0.5788864637319898
4286,c-ton industries,bud industries,0.5768702429159929
4287,c-ton industries,jag industries,0.5742533414343449
4288,c-ton industries,ideal industries,0.5706490297025886
4289,c-ton industries,desco industries,0.562864448409016
4290,c-ton industries,lamb industries,0.5599486082881537
4291,c-ton industries,d&b industrial / rowe industries,0.5595074245289569
4292,c-ton industries,ftz industries,0.551979350456195
4293,c-ton industries,cooper industries,0.5473055411762298
4294,c-ton industries,"bud industries, inc.",0.546232222676756
4295,c-ton industries,moons industries,0.5449034810381108
4296,c-ton industries,jonard industries,0.5300163473683851
4297,c-ton industries,woods industries,0.5268777706333303
4298,c-ton industries,curtis industries,0.5259411990467604
4299,c-ton industries,magtech industries,0.5188189074755132
4300,c-ton industries,micropac industries,0.511205095164257
4303,cts electronic components,nic components,0.7566434333437894
4304,cts electronic components,omron electronic components,0.7346416742098717
4305,cts electronic components,panasonic electronic components,0.7042542518287773
4306,cts electronic components,american electronic components,0.7028752602433599
4307,cts electronic components,precision electronic components ltd.,0.6710186032979929
4308,cts electronic components,cliff electronic components,0.6623252816761963
4309,cts electronic components,meggitt electronic components,0.6463865494509737
4310,cts electronic components,ice components,0.5573456368557752
4311,cts electronic components,bc components / vishay,0.5329265121633757
4312,cts electronic components,deltron components,0.5281855516052762
4313,cts electronic components,star components,0.5128355602458001
4314,cts electronic components,erg components,0.5040708940849616
4321,curtis industries,curtis instruments,0.6018765822412466
4322,curtis industries,c-ton industries,0.5259411990467604
4323,curtis industries,astro industries,0.522510569561785
4324,curtis industries,ok industries,0.519788192303217
4325,curtis industries,electro industries,0.5011378305613264
4327,curtis instruments,curtis (instruments),0.8224537529539879
4328,curtis instruments,curtis industries,0.6018765822412466
4329,curtis instruments,dent instruments,0.590931739797174
4330,curtis instruments,texas instruments,0.5711587680295817
4331,curtis instruments,west instruments,0.5583697700724246
4332,curtis instruments,den-on instruments,0.5483833589109687
4333,curtis instruments,national instruments,0.5433617747628842
4334,curtis instruments,extech instruments,0.5323784156026787
4335,curtis instruments,a&m instruments,0.5295031298013503
4336,curtis instruments,hanna instruments,0.5272954077225592
4337,curtis instruments,compact instruments,0.5212647195098818
4338,curtis instruments,leader instruments,0.5206579740935022
4339,curtis instruments,"seiko instruments, inc.",0.5191420037391372
4340,curtis instruments,seiko instruments inc,0.5191420037391372
4341,curtis instruments,seiko instruments,0.5059504930744326
4343,curtis (instruments),curtis instruments,0.8224537529539879
4346,custom computer services,10:10 computer services,0.6203301086874012
4348,cw industries,c-ton industries,0.6133032524902777
4349,cw industries,astro industries,0.6093027744424697
4350,cw industries,ok industries,0.6061281936524281
4351,cw industries,"marlow industries, inc.",0.6038956163352893
4352,cw industries,electro industries,0.5843798926310341
4353,cw industries,cec industries,0.5785610301298477
4354,cw industries,iac industries,0.5660257911953722
4355,cw industries,wintec industries,0.5557162048931152
4356,cw industries,rowe industries,0.5554637190663447
4357,cw industries,gpc industries,0.5455832421283087
4358,cw industries,bud industries,0.5436830140895555
4359,cw industries,jag industries,0.5412166624227996
4360,cw industries,twin industries,0.5401030669853925
4361,cw industries,ideal industries,0.5378197060186451
4362,cw industries,desco industries,0.5304829701181748
4363,cw industries,lamb industries,0.5277348776918778
4364,cw industries,d&b industrial / rowe industries,0.527319075145442
4365,cw industries,ftz industries,0.5202240896570595
4366,cw industries,cooper industries,0.5158191636831237
4367,cw industries,"bud industries, inc.",0.5148075929806342
4368,cw industries,moons industries,0.5135552935806976
4371,cyber power systems,autec power systems,0.577973181664973
4372,cyber power systems,hubbell power systems,0.5095024430322912
4377,cyoptics,opticon,0.5289001631318917
4379,cypress semiconductor,spansion / cypress semiconductor,0.7653623244950404
4380,cypress semiconductor,ramtron (cypress semiconductor),0.7410164891273026
4381,cypress semiconductor,spansion (cypress semiconductor),0.7338819593929823
4382,cypress semiconductor,on semiconductor,0.5944117059238576
4383,cypress semiconductor,ixys semiconductor,0.5584573100419629
4384,cypress semiconductor,ami semiconductor / on semiconductor,0.5557133473186131
4385,cypress semiconductor,lapis semiconductor / rohm semiconductor,0.542474949570966
4386,cypress semiconductor,sanyo semiconductor / on semiconductor,0.5398444518564806
4387,cypress semiconductor,qp semiconductor,0.5254462441966401
4388,cypress semiconductor,valens semiconductor,0.5240806921840935
4389,cypress semiconductor,dallas semiconductor,0.5220301918797087
4390,cypress semiconductor,catalyst semiconductor / on semiconductor,0.5189890724189383
4391,cypress semiconductor,d3 semiconductor,0.5160040492005242
4392,cypress semiconductor,semicoa semiconductors,0.515303380284793
4393,cypress semiconductor,pulsecore semiconductor / on semiconductor,0.514520909501229
4394,cypress semiconductor,lapis semiconductor,0.51449095094801
4395,cypress semiconductor,asi semiconductor,0.5085786051951808
4396,cypress semiconductor,eic semiconductor,0.5076790567694199
4397,cypress semiconductor,union semiconductor,0.5037794962248333
4398,cypress semiconductor,torex semiconductor,0.5023960308237594
4399,cypress semiconductor,micrel semiconductor,0.5004265659608164
4401,d3 engineering,lin engineering,0.7316835599787473
4402,d3 engineering,adi engineering,0.6985351886450822
4403,d3 engineering,vision engineering,0.683459420722075
4404,d3 engineering,banner engineering,0.650833420993339
4405,d3 engineering,pulse engineering,0.6408179944130106
4406,d3 engineering,amtek engineering,0.6362864927395879
4407,d3 engineering,payne engineering,0.6133224301888847
